Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Education level],[Reporting Type],[Sex]
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","108","Burundi","2014","82.34","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","108","Burundi","2014","96.82","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","120","Cameroon","2014","59.8","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","8","Albania","2015","46.71703","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","12","Algeria","2015","17.51","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","12","Algeria","2015","20.75","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","32","Argentina","2015","48.13","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","36","Australia","2015","78.77","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","36","Australia","2015","78.17","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","36","Australia","2015","90.56623","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","40","Austria","2015","78.24862","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","40","Austria","2015","75.23","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","48","Bahrain","2015","68.44","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","48","Bahrain","2015","74.52809","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","48","Bahrain","2015","79.86","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","686","Senegal","2014","61.19","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","686","Senegal","2014","56.67","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","686","Senegal","2014","66.12","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","688","Serbia","2015","89","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","702","Singapore","2015","98.61","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","702","Singapore","2015","99.27","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","702","Singapore","2015","98.92786","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","703","Slovakia","2015","72.12","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","703","Slovakia","2015","72.28645","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","703","Slovakia","2015","88.34651","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","704","Viet Nam","2015","82.51","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","704","Viet Nam","2015","80.89702","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","56","Belgium","2015","79.93734","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","72","Botswana","2015","47.38746","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","72","Botswana","2015","52.23","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","76","Brazil","2015","33.35","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","100","Bulgaria","2015","59.39","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","100","Bulgaria","2015","57.92654","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","100","Bulgaria","2015","91.35","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","108","Burundi","2014","92.02","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","108","Burundi","2014","96.48","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","108","Burundi","2014","96.66259","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","120","Cameroon","2014","34.44","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","120","Cameroon","2014","35.44382","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","705","Slovenia","2015","95.17416","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","705","Slovenia","2015","94.34","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","705","Slovenia","2015","96.05","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","710","South Africa","2015","38.6466","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","710","South Africa","2015","34.33906","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","710","South Africa","2015","41.63","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","724","Spain","2015","77.6362","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","724","Spain","2015","93.65","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","724","Spain","2015","75.88","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","752","Sweden","2015","94.57084","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","752","Sweden","2015","94.44","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","752","Sweden","2015","94.7","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","120","Cameroon","2014","55.3414","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","124","Canada","2015","92.43","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","124","Canada","2015","92.80747","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","124","Canada","2015","85.97","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","148","Chad","2014","19.08175","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","148","Chad","2014","21.81","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","148","Chad","2014","47.981","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","152","Chile","2015","78.7","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","152","Chile","2015","77.79729","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","152","Chile","2015","63.17391","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","156","China","2015","84.1799","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","156","China","2015","84.05","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
