Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Reporting Type],[Sex]
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","13.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","17.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","14.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","13.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","14.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","13.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","17.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","16.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","12.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","13.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","16.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","12.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2017","12.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","6.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","7.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","5.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","8.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","5.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","6.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","7.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","5.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","68","Bolivia (Plurinational State of)","2015","6.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","3.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","76","Brazil","2015","2.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","112","Belarus","2015","0.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","112","Belarus","2015","0.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
