Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Location],[Reporting Type]
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2010","81.31","2010","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2011","26.60","2011","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2011","56.50","2011","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2011","87.80","2011","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2012","84.48","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2012","36.73","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2012","57.16","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2013","57.00","2013","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2013","27.50","2013","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2013","87.80","2013","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2014","32.70","2014","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2014","61.00","2014","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2014","85.00","2014","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2015","31.80","2015","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2015","86.90","2015","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2015","60.50","2015","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2016","38.30","2016","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2016","64.50","2016","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","686","Senegal","2016","87.70","2016","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2000","99.84","2000","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2000","99.35","2000","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2001","99.82","2001","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2001","99.37","2001","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2002","100.00","2002","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2002","100.00","2002","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2002","99.39","2002","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2003","99.73","2003","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2003","99.42","2003","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2004","99.44","2004","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2004","99.69","2004","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2004","99.98","2004","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2005","99.59","2005","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2005","99.69","2005","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2005","99.76","2005","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2006","99.75","2006","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2006","99.62","2006","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2006","99.52","2006","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2007","99.69","2007","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2007","99.57","2007","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2007","99.62","2007","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2008","99.62","2008","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2008","99.61","2008","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2008","99.63","2008","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2009","99.57","2009","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2009","99.70","2009","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2009","99.64","2009","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2010","99.51","2010","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2010","99.72","2010","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2010","99.87","2010","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2011","99.59","2011","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2011","99.74","2011","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2011","99.87","2011","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2012","99.66","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2012","99.94","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2012","99.81","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2013","99.77","2013","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2013","99.89","2013","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2013","99.98","2013","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2014","99.41","2014","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2014","99.66","2014","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2014","99.82","2014","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2015","99.96","2015","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2015","99.98","2015","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","688","Serbia","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2000","87.80","2000","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2000","93.92","2000","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2001","94.26","2001","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2001","88.46","2001","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2002","92.13","2002","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2002","96.10","2002","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2002","100.00","2002","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2003","94.92","2003","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2003","89.72","2003","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2004","95.25","2004","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2004","90.34","2004","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2005","95.58","2005","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2005","90.98","2005","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2006","99.00","2006","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2006","97.95","2006","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2006","100.00","2006","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2007","92.35","2007","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2007","96.29","2007","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2008","96.68","2008","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2008","93.11","2008","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2009","93.92","2009","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2009","97.09","2009","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2010","97.00","2010","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2010","100.00","2010","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2010","93.71","2010","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2011","99.99","2011","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2011","97.95","2011","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2011","95.69","2011","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2012","99.95","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2012","96.68","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2012","98.41","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2013","95.88","2013","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2013","98.00","2013","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2013","99.86","2013","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2014","99.72","2014","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2014","98.82","2014","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2014","99.30","2014","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2015","99.68","2015","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2015","99.54","2015","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2015","99.84","2015","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2016","99.35","2016","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","690","Seychelles","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2000","26.14","2000","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2000","2.78","2000","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2000","11.10","2000","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2001","2.56","2001","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2001","11.42","2001","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2001","27.25","2001","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2002","28.36","2002","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2002","11.72","2002","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2002","2.31","2002","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2003","2.03","2003","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2003","29.47","2003","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2003","12.01","2003","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2004","16.80","2004","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2004","30.58","2004","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2004","8.84","2004","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2005","11.33","2005","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2005","1.50","2005","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","694","Sierra Leone","2005","35.85","2005","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
